solver,jobs,elapsed,value
CombinatorialBnB,1,8.290001005661907e-07,
GurobiSolver,1,1.2279999737074832e-06,
CombinatorialBnB,1,1.8599999975776882e-06,
GurobiSolver,1,1.055999973686994e-06,
CombinatorialBnB,1,8.580000212532468e-07,
GurobiSolver,1,1.0019999763244414e-06,
CombinatorialBnB,1,8.230000503317569e-07,
GurobiSolver,1,9.139999974649982e-07,
CombinatorialBnB,1,9.059999683813658e-07,
GurobiSolver,1,1.354000005449052e-06,
CombinatorialBnB,1,1.1150000318593811e-06,
GurobiSolver,1,1.0730000212788582e-06,
CombinatorialBnB,1,9.579999868947198e-07,
GurobiSolver,1,9.310000450568623e-07,
CombinatorialBnB,1,1.1680000397973345e-06,
GurobiSolver,1,1.2939999578520656e-06,
CombinatorialBnB,1,1.1040000345019507e-06,
GurobiSolver,1,1.0250000741507392e-06,
CombinatorialBnB,1,1.1040000345019507e-06,
GurobiSolver,1,1.000999986899842e-06,
CombinatorialBnB,1,9.139999974649982e-07,
GurobiSolver,1,1.3229999922259594e-05,
CombinatorialBnB,1,1.4039999314263696e-06,
GurobiSolver,1,1.1189999895577785e-06,
CombinatorialBnB,1,9.540000291963224e-07,
GurobiSolver,1,1.2819999710700358e-06,
CombinatorialBnB,1,1.1650000715235365e-06,
GurobiSolver,1,9.859999181571766e-07,
CombinatorialBnB,1,1.5900000107649248e-06,
GurobiSolver,1,1.51599999753671e-06,
CombinatorialBnB,1,8.240000397563563e-07,
GurobiSolver,1,8.99999918146932e-07,
CombinatorialBnB,1,7.969999842316611e-07,
GurobiSolver,1,1.0390000397819676e-06,
CombinatorialBnB,1,1.635999979043845e-06,
GurobiSolver,1,1.2040000001434237e-06,
CombinatorialBnB,1,1.3320000107341912e-06,
GurobiSolver,1,1.0780000820886926e-06,
CombinatorialBnB,1,8.420000767728197e-07,
GurobiSolver,1,2.0160000531177502e-06,
CombinatorialBnB,1,1.4339999552248628e-06,
GurobiSolver,1,9.860000318440143e-07,
CombinatorialBnB,1,9.420000424142927e-07,
GurobiSolver,1,1.0700000530050602e-06,
CombinatorialBnB,1,9.179999551633955e-07,
GurobiSolver,1,9.890000001178123e-07,
CombinatorialBnB,1,1.411999960510002e-06,
GurobiSolver,1,8.670000397614785e-07,
CombinatorialBnB,1,8.069999921644921e-07,
GurobiSolver,1,1.0109999948326731e-06,
CombinatorialBnB,1,9.179999551633955e-07,
GurobiSolver,1,8.900000239009387e-07,
CombinatorialBnB,1,9.33000023906061e-07,
GurobiSolver,1,1.0410000186311663e-06,
CombinatorialBnB,1,1.1270000186414109e-06,
GurobiSolver,1,1.2220000371598871e-06,
CombinatorialBnB,1,8.309999657285516e-07,
GurobiSolver,1,1.131000090026646e-06,
CombinatorialBnB,1,8.960000741353724e-07,
GurobiSolver,1,1.1170000107085798e-06,
CombinatorialBnB,1,1.1060000133511494e-06,
GurobiSolver,1,1.0859999974854873e-06,
CombinatorialBnB,1,8.840000873533427e-07,
GurobiSolver,1,1.7639999896346126e-06,
CombinatorialBnB,1,8.179999895219225e-07,
GurobiSolver,1,1.3180000451029628e-06,
CombinatorialBnB,1,1.0269999393131002e-06,
GurobiSolver,1,1.5300000768547761e-06,
CombinatorialBnB,1,9.469999895372894e-07,
GurobiSolver,1,1.0800000609378912e-06,
CombinatorialBnB,1,8.38999994812184e-07,
GurobiSolver,1,8.900000239009387e-07,
CombinatorialBnB,1,1.0949999023068813e-06,
GurobiSolver,1,1.0840000186362886e-06,
CombinatorialBnB,1,1.0709999287428218e-06,
GurobiSolver,1,1.419000000169035e-06,
CombinatorialBnB,1,1.0579999525361927e-06,
GurobiSolver,1,9.650000265537528e-07,
CombinatorialBnB,1,8.36000026538386e-07,
GurobiSolver,1,1.099000087378954e-06,
CombinatorialBnB,1,9.890000001178123e-07,
GurobiSolver,1,1.2299999525566818e-06,
CombinatorialBnB,1,8.250000291809556e-07,
GurobiSolver,1,9.120000186157995e-07,
CombinatorialBnB,1,8.849999630911043e-07,
GurobiSolver,1,9.130000080403988e-07,
CombinatorialBnB,1,9.30000055632263e-07,
GurobiSolver,1,1.1389998917366029e-06,
CombinatorialBnB,1,8.519999710188131e-07,
GurobiSolver,1,9.110000291912002e-07,
CombinatorialBnB,1,8.430000661974191e-07,
GurobiSolver,1,9.379999710290576e-07,
CombinatorialBnB,1,8.879999313649023e-07,
GurobiSolver,1,1.1930000027859933e-06,
CombinatorialBnB,1,8.729999763090746e-07,
GurobiSolver,1,9.469999895372894e-07,
CombinatorialBnB,1,9.240000053978292e-07,
GurobiSolver,1,8.719999868844752e-07,
CombinatorialBnB,1,8.81000005392707e-07,
GurobiSolver,1,1.7080000134228612e-06,
CombinatorialBnB,1,1.0210000027655042e-06,
GurobiSolver,1,1.1639999684120994e-06,
CombinatorialBnB,1,9.33000023906061e-07,
GurobiSolver,1,9.48999968386488e-07,
CombinatorialBnB,1,8.800000159681076e-07,
GurobiSolver,1,1.917999952638638e-06,
CombinatorialBnB,1,1.2250000054336851e-06,
GurobiSolver,1,1.6479999658258748e-06,
CombinatorialBnB,1,1.0460000794410007e-06,
GurobiSolver,1,1.2140000080762547e-06,
CombinatorialBnB,1,1.0180000344917062e-06,
GurobiSolver,1,1.2329999208304798e-06,
CombinatorialBnB,1,1.090999944608484e-06,
GurobiSolver,1,1.0620000239214278e-06,
CombinatorialBnB,1,9.660000159783522e-07,
GurobiSolver,1,1.4579999287889223e-06,
CombinatorialBnB,1,9.210000371240312e-07,
GurobiSolver,1,1.1070000027757487e-06,
CombinatorialBnB,1,8.220000609071576e-07,
GurobiSolver,1,1.1360000371496426e-06,
CombinatorialBnB,1,8.639999578008428e-07,
GurobiSolver,1,1.0759999895526562e-06,
CombinatorialBnB,1,1.0940000265691197e-06,
GurobiSolver,1,9.970000292014447e-07,
CombinatorialBnB,1,9.439999075766536e-07,
GurobiSolver,1,9.30000055632263e-07,
CombinatorialBnB,1,9.75000034486584e-07,
GurobiSolver,1,9.719999525259482e-07,
CombinatorialBnB,1,9.599999657439184e-07,
GurobiSolver,1,1.1199999789823778e-06,
CombinatorialBnB,1,9.970000292014447e-07,
GurobiSolver,1,1.319000034527562e-06,
CombinatorialBnB,1,8.990000424091704e-07,
GurobiSolver,1,2.9730000505878706e-06,
CombinatorialBnB,1,2.7140000611325377e-06,
GurobiSolver,1,1.1209999684069771e-06,
CombinatorialBnB,1,9.599999657439184e-07,
GurobiSolver,1,1.272999952561804e-06,
CombinatorialBnB,1,9.479999789618887e-07,
GurobiSolver,1,1.819999965846364e-06,
CombinatorialBnB,1,1.4869999631628161e-06,
GurobiSolver,1,1.0640000027706265e-06,
CombinatorialBnB,1,1.0169999313802691e-06,
GurobiSolver,1,8.790000265435083e-07,
CombinatorialBnB,1,1.1349999340382055e-06,
GurobiSolver,1,2.4470000425935723e-06,
CombinatorialBnB,1,1.6759998970883316e-06,
GurobiSolver,1,1.0830000292116893e-06,
CombinatorialBnB,1,1.0119999842572724e-06,
GurobiSolver,1,1.5209999446597067e-06,
CombinatorialBnB,1,1.0719999181674211e-06,
GurobiSolver,1,1.3940000371803762e-06,
CombinatorialBnB,1,1.0149999525310704e-06,
GurobiSolver,1,1.0599999313853914e-06,
CombinatorialBnB,1,8.160000106727239e-07,
GurobiSolver,1,1.348000068901456e-06,
CombinatorialBnB,1,8.830000979287433e-07,
GurobiSolver,1,1.3210000133767608e-06,
CombinatorialBnB,1,1.053000005413196e-06,
GurobiSolver,1,1.2350000133665162e-06,
CombinatorialBnB,1,1.5360000134023721e-06,
GurobiSolver,1,9.789999921849812e-07,
CombinatorialBnB,1,8.8800004505174e-07,
GurobiSolver,1,2.9819999554092647e-06,
CombinatorialBnB,1,1.0649999921952258e-06,
GurobiSolver,1,1.2259999948582845e-06,
CombinatorialBnB,1,1.1989999393335893e-06,
GurobiSolver,1,1.51599999753671e-06,
CombinatorialBnB,1,1.168999915535096e-06,
GurobiSolver,1,1.8150000187233672e-06,
CombinatorialBnB,1,2.1689999130103388e-06,
GurobiSolver,1,1.1670000503727351e-06,
CombinatorialBnB,1,1.2309999419812812e-06,
GurobiSolver,1,9.799999816095806e-07,
CombinatorialBnB,1,1.8640000689629233e-06,
GurobiSolver,1,9.139999974649982e-07,
CombinatorialBnB,1,1.2059999789926223e-06,
GurobiSolver,1,9.210000371240312e-07,
CombinatorialBnB,1,1.3069999340586946e-06,
GurobiSolver,1,8.160000106727239e-07,
CombinatorialBnB,1,8.680000291860779e-07,
GurobiSolver,1,1.0960000054183183e-06,
CombinatorialBnB,1,8.409999736613827e-07,
GurobiSolver,1,1.3730000318901148e-06,
CombinatorialBnB,1,1.2369999922157149e-06,
GurobiSolver,1,9.770000133357826e-07,
CombinatorialBnB,1,7.759999789413996e-07,
GurobiSolver,1,9.160000900010346e-07,
CombinatorialBnB,1,8.690000186106772e-07,
GurobiSolver,1,1.0469999551787623e-06,
CombinatorialBnB,1,7.610000238855719e-07,
GurobiSolver,1,1.3779999790131114e-06,
CombinatorialBnB,1,9.509999472356867e-07,
GurobiSolver,1,1.5240000266203424e-06,
CombinatorialBnB,1,8.160000106727239e-07,
GurobiSolver,1,1.6269999605356134e-06,
CombinatorialBnB,1,1.0109999948326731e-06,
GurobiSolver,1,1.1640000820989371e-06,
CombinatorialBnB,1,1.3210000133767608e-06,
GurobiSolver,1,1.6989999949146295e-06,
CombinatorialBnB,1,9.499999578110874e-07,
GurobiSolver,1,8.509999815942138e-07,
CombinatorialBnB,1,1.045999965754163e-06,
GurobiSolver,1,8.81000005392707e-07,
CombinatorialBnB,1,9.240000053978292e-07,
GurobiSolver,1,1.4020000662640086e-06,
CombinatorialBnB,1,9.190000582748326e-07,
GurobiSolver,1,2.220999931523693e-06,
CombinatorialBnB,1,2.6779999870996107e-06,
GurobiSolver,1,1.0289999181622989e-06,
CombinatorialBnB,1,8.480000133204157e-07,
GurobiSolver,1,8.83999973666505e-07,
CombinatorialBnB,1,8.140000318235252e-07,
GurobiSolver,1,9.199999340125942e-07,
CombinatorialBnB,1,7.920000371086644e-07,
GurobiSolver,1,1.1119999498987454e-06,
CombinatorialBnB,1,1.2399999604895129e-06,
GurobiSolver,1,9.310000450568623e-07,
CombinatorialBnB,1,8.279999974547536e-07,
GurobiSolver,1,8.529999604434124e-07,
CombinatorialBnB,1,9.100000397666008e-07,
GurobiSolver,1,1.5010000424808823e-06,
CombinatorialBnB,1,1.0129999736818718e-06,
GurobiSolver,1,1.0640000027706265e-06,
CombinatorialBnB,1,8.949999710239354e-07,
GurobiSolver,1,1.0030000794358784e-06,
CombinatorialBnB,1,8.630000820630812e-07,
GurobiSolver,1,1.0999999631167157e-06,
CombinatorialBnB,1,1.2369999922157149e-06,
GurobiSolver,1,8.970000635599717e-07,
CombinatorialBnB,1,8.060000027398928e-07,
GurobiSolver,1,8.529999604434124e-07,
CombinatorialBnB,1,8.990000424091704e-07,
GurobiSolver,1,9.429999181520543e-07,
CombinatorialBnB,1,8.700000080352766e-07,
GurobiSolver,1,9.050000926436041e-07,
CombinatorialBnB,1,8.309999657285516e-07,
GurobiSolver,1,2.979999976560066e-06,
CombinatorialBnB,1,1.3110000054439297e-06,
GurobiSolver,1,1.2240000160090858e-06,
CombinatorialBnB,1,9.139999974649982e-07,
GurobiSolver,1,1.095000015993719e-06,
CombinatorialBnB,1,8.680000291860779e-07,
GurobiSolver,1,8.920000027501374e-07,
CombinatorialBnB,1,9.340000133306603e-07,
GurobiSolver,1,9.760000239111832e-07,
CombinatorialBnB,1,9.530000397717231e-07,
GurobiSolver,1,1.0119999842572724e-06,
CombinatorialBnB,1,9.249999948224286e-07,
GurobiSolver,1,9.96999915514607e-07,
CombinatorialBnB,1,8.480000133204157e-07,
GurobiSolver,1,1.0630000133460271e-06,
CombinatorialBnB,1,8.439999419351807e-07,
GurobiSolver,1,1.4400000054592965e-06,
CombinatorialBnB,1,9.540000291963224e-07,
GurobiSolver,1,1.0930000371445203e-06,
CombinatorialBnB,1,8.399999842367833e-07,
GurobiSolver,1,1.192000013361394e-06,
CombinatorialBnB,1,8.430000661974191e-07,
GurobiSolver,1,1.0059999340228387e-06,
CombinatorialBnB,1,1.2040000001434237e-06,
GurobiSolver,1,1.042999997480365e-06,
CombinatorialBnB,1,9.209999234371935e-07,
GurobiSolver,1,1.030000021273736e-06,
CombinatorialBnB,1,9.689999842521502e-07,
GurobiSolver,1,9.990000080506434e-07,
CombinatorialBnB,1,1.0720000318542589e-06,
GurobiSolver,1,1.100999952541315e-06,
CombinatorialBnB,1,1.362999910270446e-06,
GurobiSolver,1,1.3200000239521614e-06,
CombinatorialBnB,1,9.579999868947198e-07,
GurobiSolver,1,1.0170000450671068e-06,
CombinatorialBnB,1,8.819999948173063e-07,
GurobiSolver,1,1.6019999975469545e-06,
CombinatorialBnB,1,1.0189999102294678e-06,
GurobiSolver,1,1.0049999445982394e-06,
CombinatorialBnB,1,8.819999948173063e-07,
GurobiSolver,1,1.1309999763398082e-06,
CombinatorialBnB,1,8.250000291809556e-07,
GurobiSolver,1,9.619999445931171e-07,
CombinatorialBnB,1,1.0880000900215236e-06,
GurobiSolver,1,1.3259999604997574e-06,
CombinatorialBnB,1,9.960000397768454e-07,
GurobiSolver,1,8.770000476943096e-07,
CombinatorialBnB,1,9.299999419454252e-07,
GurobiSolver,1,9.699999736767495e-07,
CombinatorialBnB,1,8.289999868793529e-07,
GurobiSolver,1,2.2430000399253913e-06,
CombinatorialBnB,1,1.2870000318798702e-06,
GurobiSolver,1,9.810000847210176e-07,
CombinatorialBnB,1,8.769999340074719e-07,
GurobiSolver,1,1.3110000054439297e-06,
CombinatorialBnB,1,9.070000714928028e-07,
GurobiSolver,1,1.2840000636060722e-06,
CombinatorialBnB,1,1.1170000107085798e-06,
GurobiSolver,1,1.0420000080557656e-06,
CombinatorialBnB,1,9.609999551685178e-07,
GurobiSolver,1,1.9200000451746746e-06,
CombinatorialBnB,1,8.119999392874888e-07,
GurobiSolver,1,8.380000053875847e-07,
CombinatorialBnB,1,2.4480000320181716e-06,
GurobiSolver,1,1.8670000372367213e-06,
CombinatorialBnB,1,1.0230000953015406e-06,
GurobiSolver,1,8.950000847107731e-07,
CombinatorialBnB,1,1.476999955229985e-06,
GurobiSolver,1,1.6239999922618154e-06,
CombinatorialBnB,1,1.936999979079701e-06,
GurobiSolver,1,1.1219999578315765e-06,
CombinatorialBnB,1,1.0290000318491366e-06,
GurobiSolver,1,1.0630000133460271e-06,
CombinatorialBnB,1,1.0599999313853914e-06,
GurobiSolver,1,1.0799999472510535e-06,
CombinatorialBnB,1,8.680000291860779e-07,
GurobiSolver,1,1.2880000213044696e-06,
CombinatorialBnB,1,1.1010000662281527e-06,
GurobiSolver,1,9.640000371291535e-07,
CombinatorialBnB,1,8.779999234320712e-07,
GurobiSolver,1,1.0380000503573683e-06,
CombinatorialBnB,1,8.760000582697103e-07,
GurobiSolver,1,1.3349999790079892e-06,
CombinatorialBnB,1,1.3100000160193304e-06,
GurobiSolver,1,9.75000034486584e-07,
CombinatorialBnB,1,1.1930000027859933e-06,
GurobiSolver,1,1.1299999869152089e-06,
CombinatorialBnB,1,9.609999551685178e-07,
GurobiSolver,1,1.0840000186362886e-06,
CombinatorialBnB,1,2.0560000848490745e-06,
GurobiSolver,1,1.0710000424296595e-06,
CombinatorialBnB,1,1.042999997480365e-06,
GurobiSolver,1,9.579999868947198e-07,
CombinatorialBnB,1,1.1119999498987454e-06,
GurobiSolver,1,1.6109999023683486e-06,
CombinatorialBnB,1,9.220000265486306e-07,
GurobiSolver,1,1.2450000212993473e-06,
CombinatorialBnB,1,2.1749999632447725e-06,
GurobiSolver,1,1.0080000265588751e-06,
CombinatorialBnB,1,1.0290000318491366e-06,
GurobiSolver,1,1.1550000635907054e-06,
CombinatorialBnB,1,9.719999525259482e-07,
GurobiSolver,1,3.3549999898241367e-06,
CombinatorialBnB,1,1.1369999128874042e-06,
GurobiSolver,1,1.0789999578264542e-06,
CombinatorialBnB,1,8.719999868844752e-07,
GurobiSolver,1,9.579999868947198e-07,
CombinatorialBnB,1,8.679999154992402e-07,
GurobiSolver,1,1.7460000663049868e-06,
CombinatorialBnB,1,9.95000050352246e-07,
GurobiSolver,1,8.310000794153893e-07,
CombinatorialBnB,1,7.749999895168003e-07,
GurobiSolver,1,1.1110000741609838e-06,
CombinatorialBnB,1,9.049999789567664e-07,
GurobiSolver,1,1.1409999842726393e-06,
CombinatorialBnB,1,8.650000609122799e-07,
GurobiSolver,1,9.469999895372894e-07,
CombinatorialBnB,1,8.520000847056508e-07,
GurobiSolver,1,1.309000026594731e-06,
CombinatorialBnB,1,9.959999260900076e-07,
GurobiSolver,1,1.7639999896346126e-06,
CombinatorialBnB,1,2.038000047832611e-06,
GurobiSolver,1,1.0710000424296595e-06,
CombinatorialBnB,1,1.8969999473483767e-06,
GurobiSolver,1,1.0350000820835703e-06,
CombinatorialBnB,1,1.1900000345121953e-06,
GurobiSolver,1,1.2169999763500527e-06,
CombinatorialBnB,1,9.760000239111832e-07,
GurobiSolver,1,1.4560000636265613e-06,
CombinatorialBnB,1,1.4629999895987567e-06,
GurobiSolver,1,9.899999895424116e-07,
CombinatorialBnB,1,8.749999551582732e-07,
GurobiSolver,1,1.1390000054234406e-06,
CombinatorialBnB,1,9.95000050352246e-07,
GurobiSolver,1,1.6569999843341066e-06,
CombinatorialBnB,1,1.0469999551787623e-06,
GurobiSolver,1,1.5660000372008653e-06,
CombinatorialBnB,1,9.899999895424116e-07,
GurobiSolver,1,8.719999868844752e-07,
CombinatorialBnB,1,1.204999989568023e-06,
GurobiSolver,1,1.2290000768189202e-06,
CombinatorialBnB,1,1.4170000213198364e-06,
GurobiSolver,1,1.040000029206567e-06,
CombinatorialBnB,1,8.199999683711212e-07,
GurobiSolver,1,1.257000008081377e-06,
CombinatorialBnB,1,9.179999551633955e-07,
GurobiSolver,1,1.0109999948326731e-06,
CombinatorialBnB,1,9.709999631013488e-07,
GurobiSolver,1,9.279999630962266e-07,
CombinatorialBnB,1,9.450000106880907e-07,
GurobiSolver,1,8.490000027450151e-07,
CombinatorialBnB,1,9.990000080506434e-07,
GurobiSolver,1,8.570000318286475e-07,
CombinatorialBnB,1,9.689999842521502e-07,
GurobiSolver,1,1.1230000609430135e-06,
CombinatorialBnB,1,8.33000058264588e-07,
GurobiSolver,1,8.129999287120881e-07,
CombinatorialBnB,1,9.789999921849812e-07,
GurobiSolver,1,1.1189999895577785e-06,
CombinatorialBnB,1,9.799999816095806e-07,
GurobiSolver,1,1.1170000107085798e-06,
CombinatorialBnB,1,9.450000106880907e-07,
GurobiSolver,1,9.000000318337698e-07,
CombinatorialBnB,1,8.670000397614785e-07,
GurobiSolver,1,1.1880000556629966e-06,
CombinatorialBnB,1,1.7610000213608146e-06,
GurobiSolver,1,1.7999999499807018e-06,
CombinatorialBnB,1,1.714000063657295e-06,
GurobiSolver,1,1.2329999208304798e-06,
CombinatorialBnB,1,1.3029999763602973e-06,
GurobiSolver,1,1.1409999842726393e-06,
CombinatorialBnB,1,9.600000794307562e-07,
GurobiSolver,1,9.829999498833786e-07,
CombinatorialBnB,1,1.0550000979492324e-06,
GurobiSolver,1,1.1700000186465331e-06,
CombinatorialBnB,1,1.212000029227056e-06,
GurobiSolver,1,9.819999604587792e-07,
CombinatorialBnB,1,9.030000001075678e-07,
GurobiSolver,1,1.3229999922259594e-06,
CombinatorialBnB,1,1.1640000820989371e-06,
GurobiSolver,1,1.2089999472664203e-06,
CombinatorialBnB,1,1.2840000636060722e-06,
GurobiSolver,1,1.2389999710649136e-06,
CombinatorialBnB,1,1.1959999710597913e-06,
GurobiSolver,1,9.130000080403988e-07,
CombinatorialBnB,1,1.8910000108007807e-06,
GurobiSolver,1,1.5670000266254647e-06,
CombinatorialBnB,1,8.38999994812184e-07,
GurobiSolver,1,1.4469999314314919e-06,
CombinatorialBnB,1,9.740000450619846e-07,
GurobiSolver,1,2.4700000267330324e-06,
CombinatorialBnB,1,1.3369999578571878e-06,
GurobiSolver,1,1.6589999631833052e-06,
CombinatorialBnB,1,9.090000503420015e-07,
GurobiSolver,1,1.1289999974906095e-06,
CombinatorialBnB,1,1.2269999842828838e-06,
GurobiSolver,1,1.8089999684889335e-06,
CombinatorialBnB,1,2.1719999949709745e-06,
GurobiSolver,1,1.1719999974957318e-06,
CombinatorialBnB,1,1.1849999737023609e-06,
GurobiSolver,1,1.7730000081428443e-06,
CombinatorialBnB,1,1.0840000186362886e-06,
GurobiSolver,1,1.6029999869715539e-06,
CombinatorialBnB,1,1.5930000927255605e-06,
GurobiSolver,1,1.1690000292219338e-06,
CombinatorialBnB,1,1.0390000397819676e-06,
GurobiSolver,1,1.158999907602265e-06,
CombinatorialBnB,1,1.0149999525310704e-06,
GurobiSolver,1,1.1289999974906095e-06,
CombinatorialBnB,1,9.010000212583691e-07,
GurobiSolver,1,1.2000000424450263e-06,
CombinatorialBnB,1,1.4499998997052899e-06,
GurobiSolver,1,1.207999957841821e-06,
CombinatorialBnB,1,1.0720000318542589e-06,
GurobiSolver,1,1.4919999102858128e-06,
CombinatorialBnB,1,1.1910000239367946e-06,
GurobiSolver,1,1.2880000213044696e-06,
CombinatorialBnB,1,9.960000397768454e-07,
GurobiSolver,1,1.6420000292782788e-06,
CombinatorialBnB,1,9.249999948224286e-07,
GurobiSolver,1,1.580999992256693e-06,
CombinatorialBnB,1,1.0260000635753386e-06,
GurobiSolver,1,1.1849999737023609e-06,
CombinatorialBnB,1,9.54999904934084e-07,
GurobiSolver,1,2.0710000399049022e-06,
CombinatorialBnB,1,9.919999683916103e-07,
GurobiSolver,1,2.0289999156375416e-06,
CombinatorialBnB,1,9.550000186209218e-07,
GurobiSolver,1,1.1869999525515595e-06,
CombinatorialBnB,1,8.870000556271407e-07,
GurobiSolver,1,9.729999419505475e-07,
CombinatorialBnB,1,8.83999973666505e-07,
GurobiSolver,1,2.3090000240699737e-06,
CombinatorialBnB,1,1.4659999578725547e-06,
GurobiSolver,1,1.1690000292219338e-06,
CombinatorialBnB,1,1.102000055652752e-06,
GurobiSolver,1,8.480000133204157e-07,
CombinatorialBnB,1,1.3523999996323255e-05,
GurobiSolver,1,1.1360000371496426e-06,
CombinatorialBnB,1,1.0219999921901035e-06,
GurobiSolver,1,1.358000076834287e-06,
CombinatorialBnB,1,1.0620000239214278e-06,
GurobiSolver,1,1.2809999816454365e-06,
CombinatorialBnB,1,9.320000344814616e-07,
GurobiSolver,1,1.0490000477147987e-06,
CombinatorialBnB,1,9.35999992179859e-07,
GurobiSolver,1,2.2410000610761927e-06,
CombinatorialBnB,1,1.1419999736972386e-06,
GurobiSolver,1,8.78000037118909e-07,
CombinatorialBnB,1,1.0919999340330833e-06,
GurobiSolver,1,1.0280000424245372e-06,
CombinatorialBnB,1,9.170000794256339e-07,
GurobiSolver,1,1.2040000001434237e-06,
CombinatorialBnB,1,1.1719999974957318e-06,
GurobiSolver,1,9.510000609225244e-07,
CombinatorialBnB,1,1.0969999948429177e-06,
GurobiSolver,1,1.2660000265896088e-06,
CombinatorialBnB,1,8.519999710188131e-07,
GurobiSolver,1,1.2390000847517513e-06,
CombinatorialBnB,1,9.710000767881866e-07,
GurobiSolver,1,1.2650000371650094e-06,
CombinatorialBnB,1,1.1409999842726393e-06,
GurobiSolver,1,1.3639998996950453e-06,
CombinatorialBnB,1,1.4040000451132073e-06,
GurobiSolver,1,2.0710000399049022e-06,
CombinatorialBnB,1,1.3979999948787736e-06,
GurobiSolver,1,1.2269999842828838e-06,
CombinatorialBnB,1,1.0449999763295637e-06,
GurobiSolver,1,1.4139999393592007e-06,
CombinatorialBnB,1,9.929999578162096e-07,
GurobiSolver,1,1.3369999578571878e-06,
CombinatorialBnB,1,1.625999971111014e-06,
GurobiSolver,1,1.3080000371701317e-06,
CombinatorialBnB,1,1.314999963142327e-06,
GurobiSolver,1,1.3359999684325885e-06,
CombinatorialBnB,1,9.970000292014447e-07,
GurobiSolver,1,4.826999997931125e-06,
CombinatorialBnB,1,2.175999952669372e-06,
GurobiSolver,1,2.2469999976237887e-06,
CombinatorialBnB,1,6.082999902901065e-06,
GurobiSolver,1,1.3559999842982506e-06,
CombinatorialBnB,1,9.450000106880907e-07,
GurobiSolver,1,3.3079999184337794e-06,
CombinatorialBnB,1,1.304999955209496e-06,
